"JENNIFER DAVIS",398,"2006-02-15 04:34:33"
"JENNIFER DAVIS",463,"2006-02-15 04:34:33"
"JENNIFER DAVIS",490,"2006-02-15 04:34:33"
"JENNIFER DAVIS",616,"2006-02-15 04:34:33"
"JENNIFER DAVIS",635,"2006-02-15 04:34:33"
"JENNIFER DAVIS",691,"2006-02-15 04:34:33"
"JENNIFER DAVIS",712,"2006-02-15 04:34:33"
"JENNIFER DAVIS",714,"2006-02-15 04:34:33"
"JENNIFER DAVIS",721,"2006-02-15 04:34:33"
"JENNIFER DAVIS",798,"2006-02-15 04:34:33"
"JENNIFER DAVIS",832,"2006-02-15 04:34:33"
"JENNIFER DAVIS",858,"2006-02-15 04:34:33"
"JENNIFER DAVIS",909,"2006-02-15 04:34:33"
"JENNIFER DAVIS",924,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",19,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",54,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",85,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",146,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",171,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",172,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",202,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",203,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",286,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",288,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",316,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",340,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",369,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",375,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",383,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",392,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",411,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",503,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",535,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",571,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",650,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",665,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",687,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",730,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",732,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",811,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",817,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",841,"2006-02-15 04:34:33"
"JOHNNY LOLLOBRIGIDA",865,"2006-02-15 04:34:33"
"BETTE NICHOLSON",29,"2006-02-15 04:34:33"
"BETTE NICHOLSON",53,"2006-02-15 04:34:33"
"BETTE NICHOLSON",60,"2006-02-15 04:34:33"
"BETTE NICHOLSON",70,"2006-02-15 04:34:33"
"BETTE NICHOLSON",112,"2006-02-15 04:34:33"
"BETTE NICHOLSON",164,"2006-02-15 04:34:33"
"BETTE NICHOLSON",165,"2006-02-15 04:34:33"
"BETTE NICHOLSON",193,"2006-02-15 04:34:33"
"BETTE NICHOLSON",256,"2006-02-15 04:34:33"
"BETTE NICHOLSON",451,"2006-02-15 04:34:33"
"BETTE NICHOLSON",503,"2006-02-15 04:34:33"
"BETTE NICHOLSON",509,"2006-02-15 04:34:33"
"BETTE NICHOLSON",517,"2006-02-15 04:34:33"
"BETTE NICHOLSON",519,"2006-02-15 04:34:33"
"BETTE NICHOLSON",605,"2006-02-15 04:34:33"
"BETTE NICHOLSON",692,"2006-02-15 04:34:33"
"BETTE NICHOLSON",826,"2006-02-15 04:34:33"
"BETTE NICHOLSON",892,"2006-02-15 04:34:33"
"BETTE NICHOLSON",902,"2006-02-15 04:34:33"
"BETTE NICHOLSON",994,"2006-02-15 04:34:33"
"GRACE MOSTEL",25,"2006-02-15 04:34:33"
"GRACE MOSTEL",27,"2006-02-15 04:34:33"
"GRACE MOSTEL",35,"2006-02-15 04:34:33"
"GRACE MOSTEL",67,"2006-02-15 04:34:33"
"GRACE MOSTEL",96,"2006-02-15 04:34:33"
"GRACE MOSTEL",170,"2006-02-15 04:34:33"
"GRACE MOSTEL",173,"2006-02-15 04:34:33"
"GRACE MOSTEL",217,"2006-02-15 04:34:33"
"GRACE MOSTEL",218,"2006-02-15 04:34:33"
"GRACE MOSTEL",225,"2006-02-15 04:34:33"
"GRACE MOSTEL",292,"2006-02-15 04:34:33"
"GRACE MOSTEL",351,"2006-02-15 04:34:33"
"GRACE MOSTEL",414,"2006-02-15 04:34:33"
"GRACE MOSTEL",463,"2006-02-15 04:34:33"
"GRACE MOSTEL",554,"2006-02-15 04:34:33"
"GRACE MOSTEL",618,"2006-02-15 04:34:33"
"GRACE MOSTEL",633,"2006-02-15 04:34:33"
"GRACE MOSTEL",637,"2006-02-15 04:34:33"
"GRACE MOSTEL",691,"2006-02-15 04:34:33"
"GRACE MOSTEL",758,"2006-02-15 04:34:33"
"GRACE MOSTEL",766,"2006-02-15 04:34:33"
"GRACE MOSTEL",770,"2006-02-15 04:34:33"
"GRACE MOSTEL",805,"2006-02-15 04:34:33"
"GRACE MOSTEL",806,"2006-02-15 04:34:33"
"GRACE MOSTEL",846,"2006-02-15 04:34:33"
"GRACE MOSTEL",900,"2006-02-15 04:34:33"
"GRACE MOSTEL",901,"2006-02-15 04:34:33"
"GRACE MOSTEL",910,"2006-02-15 04:34:33"
"GRACE MOSTEL",957,"2006-02-15 04:34:33"
"GRACE MOSTEL",959,"2006-02-15 04:34:33"
"MATTHEW JOHANSSON",47,"2006-02-15 04:34:33"
"MATTHEW JOHANSSON",115,"2006-02-15 04:34:33"
"MATTHEW JOHANSSON",158,"2006-02-15 04:34:33"
"MATTHEW JOHANSSON",179,"2006-02-15 04:34:33"
"MATTHEW JOHANSSON",195,"2006-02-15 04:34:33"
"MATTHEW JOHANSSON",205,"2006-02-15 04:34:33"
"MATTHEW JOHANSSON",255,"2006-02-15 04:34:33"
"MATTHEW JOHANSSON",263,"2006-02-15 04:34:33"
"MATTHEW JOHANSSON",321,"2006-02-15 04:34:33"
"MATTHEW JOHANSSON",396,"2006-02-15 04:34:33"
"MATTHEW JOHANSSON",458,"2006-02-15 04:34:33"
"MATTHEW JOHANSSON",523,"2006-02-15 04:34:33"
"MATTHEW JOHANSSON",532,"2006-02-15 04:34:33"
"MATTHEW JOHANSSON",554,"2006-02-15 04:34:33"
"MATTHEW JOHANSSON",752,"2006-02-15 04:34:33"
"MATTHEW JOHANSSON",769,"2006-02-15 04:34:33"
"MATTHEW JOHANSSON",771,"2006-02-15 04:34:33"
"MATTHEW JOHANSSON",859,"2006-02-15 04:34:33"
"MATTHEW JOHANSSON",895,"2006-02-15 04:34:33"
"MATTHEW JOHANSSON",936,"2006-02-15 04:34:33"
"JOE SWANK",30,"2006-02-15 04:34:33"
"JOE SWANK",74,"2006-02-15 04:34:33"
"JOE SWANK",147,"2006-02-15 04:34:33"
"JOE SWANK",148,"2006-02-15 04:34:33"
"JOE SWANK",191,"2006-02-15 04:34:33"
"JOE SWANK",200,"2006-02-15 04:34:33"
"JOE SWANK",204,"2006-02-15 04:34:33"
"JOE SWANK",434,"2006-02-15 04:34:33"
"JOE SWANK",510,"2006-02-15 04:34:33"
"JOE SWANK",514,"2006-02-15 04:34:33"
"JOE SWANK",552,"2006-02-15 04:34:33"
"JOE SWANK",650,"2006-02-15 04:34:33"
"JOE SWANK",671,"2006-02-15 04:34:33"
"JOE SWANK",697,"2006-02-15 04:34:33"
"JOE SWANK",722,"2006-02-15 04:34:33"
"JOE SWANK",752,"2006-02-15 04:34:33"
"JOE SWANK",811,"2006-02-15 04:34:33"
"JOE SWANK",815,"2006-02-15 04:34:33"
"JOE SWANK",865,"2006-02-15 04:34:33"
"JOE SWANK",873,"2006-02-15 04:34:33"
"JOE SWANK",889,"2006-02-15 04:34:33"
"JOE SWANK",903,"2006-02-15 04:34:33"
"JOE SWANK",926,"2006-02-15 04:34:33"
"JOE SWANK",964,"2006-02-15 04:34:33"
"JOE SWANK",974,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",1,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",9,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",191,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",236,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",251,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",366,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",477,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",480,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",522,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",530,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",587,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",694,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",703,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",716,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",782,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",914,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",929,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",930,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",964,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",966,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",980,"2006-02-15 04:34:33"
"CHRISTIAN GABLE",983,"2006-02-15 04:34:33"
"ZERO CAGE",118,"2006-02-15 04:34:33"
"ZERO CAGE",205,"2006-02-15 04:34:33"
"ZERO CAGE",281,"2006-02-15 04:34:33"
"ZERO CAGE",283,"2006-02-15 04:34:33"
"ZERO CAGE",348,"2006-02-15 04:34:33"
"ZERO CAGE",364,"2006-02-15 04:34:33"
"ZERO CAGE",395,"2006-02-15 04:34:33"
"ZERO CAGE",429,"2006-02-15 04:34:33"
"ZERO CAGE",433,"2006-02-15 04:34:33"
"ZERO CAGE",453,"2006-02-15 04:34:33"
"ZERO CAGE",485,"2006-02-15 04:34:33"
"ZERO CAGE",532,"2006-02-15 04:34:33"
"ZERO CAGE",567,"2006-02-15 04:34:33"
"ZERO CAGE",587,"2006-02-15 04:34:33"
"ZERO CAGE",597,"2006-02-15 04:34:33"
"ZERO CAGE",636,"2006-02-15 04:34:33"
"ZERO CAGE",709,"2006-02-15 04:34:33"
"ZERO CAGE",850,"2006-02-15 04:34:33"
"ZERO CAGE",854,"2006-02-15 04:34:33"
"ZERO CAGE",888,"2006-02-15 04:34:33"
"ZERO CAGE",896,"2006-02-15 04:34:33"
"ZERO CAGE",928,"2006-02-15 04:34:33"
"ZERO CAGE",938,"2006-02-15 04:34:33"
"ZERO CAGE",969,"2006-02-15 04:34:33"
"ZERO CAGE",988,"2006-02-15 04:34:33"
"KARL BERRY",16,"2006-02-15 04:34:33"
"KARL BERRY",17,"2006-02-15 04:34:33"
"KARL BERRY",34,"2006-02-15 04:34:33"
"KARL BERRY",37,"2006-02-15 04:34:33"
"KARL BERRY",91,"2006-02-15 04:34:33"
"KARL BERRY",92,"2006-02-15 04:34:33"
"KARL BERRY",107,"2006-02-15 04:34:33"
"KARL BERRY",155,"2006-02-15 04:34:33"
"KARL BERRY",177,"2006-02-15 04:34:33"
"KARL BERRY",208,"2006-02-15 04:34:33"
"KARL BERRY",213,"2006-02-15 04:34:33"
"KARL BERRY",216,"2006-02-15 04:34:33"
"KARL BERRY",243,"2006-02-15 04:34:33"
"KARL BERRY",344,"2006-02-15 04:34:33"
"KARL BERRY",400,"2006-02-15 04:34:33"
"KARL BERRY",416,"2006-02-15 04:34:33"
"KARL BERRY",420,"2006-02-15 04:34:33"
"KARL BERRY",457,"2006-02-15 04:34:33"
"KARL BERRY",513,"2006-02-15 04:34:33"
"KARL BERRY",540,"2006-02-15 04:34:33"
"KARL BERRY",593,"2006-02-15 04:34:33"
"KARL BERRY",631,"2006-02-15 04:34:33"
"KARL BERRY",635,"2006-02-15 04:34:33"
"KARL BERRY",672,"2006-02-15 04:34:33"
"KARL BERRY",716,"2006-02-15 04:34:33"
"KARL BERRY",728,"2006-02-15 04:34:33"
"KARL BERRY",812,"2006-02-15 04:34:33"
"KARL BERRY",838,"2006-02-15 04:34:33"
"KARL BERRY",871,"2006-02-15 04:34:33"
"KARL BERRY",880,"2006-02-15 04:34:33"
"KARL BERRY",945,"2006-02-15 04:34:33"
"UMA WOOD",17,"2006-02-15 04:34:33"
"UMA WOOD",29,"2006-02-15 04:34:33"
"UMA WOOD",45,"2006-02-15 04:34:33"
"UMA WOOD",87,"2006-02-15 04:34:33"
"UMA WOOD",110,"2006-02-15 04:34:33"
"UMA WOOD",144,"2006-02-15 04:34:33"
"UMA WOOD",154,"2006-02-15 04:34:33"
"UMA WOOD",162,"2006-02-15 04:34:33"
"UMA WOOD",203,"2006-02-15 04:34:33"
"UMA WOOD",254,"2006-02-15 04:34:33"
"UMA WOOD",337,"2006-02-15 04:34:33"
"UMA WOOD",346,"2006-02-15 04:34:33"
"UMA WOOD",381,"2006-02-15 04:34:33"
"UMA WOOD",385,"2006-02-15 04:34:33"
"UMA WOOD",427,"2006-02-15 04:34:33"
"UMA WOOD",456,"2006-02-15 04:34:33"
"UMA WOOD",513,"2006-02-15 04:34:33"
"UMA WOOD",515,"2006-02-15 04:34:33"
"UMA WOOD",522,"2006-02-15 04:34:33"
"UMA WOOD",524,"2006-02-15 04:34:33"
"UMA WOOD",528,"2006-02-15 04:34:33"
"UMA WOOD",571,"2006-02-15 04:34:33"
"UMA WOOD",588,"2006-02-15 04:34:33"
"UMA WOOD",597,"2006-02-15 04:34:33"
"UMA WOOD",600,"2006-02-15 04:34:33"
"UMA WOOD",718,"2006-02-15 04:34:33"
"UMA WOOD",729,"2006-02-15 04:34:33"
"UMA WOOD",816,"2006-02-15 04:34:33"
"UMA WOOD",817,"2006-02-15 04:34:33"
"UMA WOOD",832,"2006-02-15 04:34:33"
"UMA WOOD",833,"2006-02-15 04:34:33"
"UMA WOOD",843,"2006-02-15 04:34:33"
"UMA WOOD",897,"2006-02-15 04:34:33"
"UMA WOOD",966,"2006-02-15 04:34:33"
"UMA WOOD",998,"2006-02-15 04:34:33"
"VIVIEN BERGEN",154,"2006-02-15 04:34:33"
"VIVIEN BERGEN",187,"2006-02-15 04:34:33"
"VIVIEN BERGEN",232,"2006-02-15 04:34:33"
"VIVIEN BERGEN",241,"2006-02-15 04:34:33"
"VIVIEN BERGEN",253,"2006-02-15 04:34:33"
"VIVIEN BERGEN",255,"2006-02-15 04:34:33"
"VIVIEN BERGEN",258,"2006-02-15 04:34:33"
"VIVIEN BERGEN",284,"2006-02-15 04:34:33"
"VIVIEN BERGEN",292,"2006-02-15 04:34:33"
"VIVIEN BERGEN",370,"2006-02-15 04:34:33"
"VIVIEN BERGEN",415,"2006-02-15 04:34:33"
"VIVIEN BERGEN",417,"2006-02-15 04:34:33"
"VIVIEN BERGEN",418,"2006-02-15 04:34:33"
"VIVIEN BERGEN",454,"2006-02-15 04:34:33"
"VIVIEN BERGEN",472,"2006-02-15 04:34:33"
"VIVIEN BERGEN",475,"2006-02-15 04:34:33"
"VIVIEN BERGEN",495,"2006-02-15 04:34:33"
"VIVIEN BERGEN",536,"2006-02-15 04:34:33"
"VIVIEN BERGEN",537,"2006-02-15 04:34:33"
"VIVIEN BERGEN",612,"2006-02-15 04:34:33"
"VIVIEN BERGEN",688,"2006-02-15 04:34:33"
"VIVIEN BERGEN",759,"2006-02-15 04:34:33"
"VIVIEN BERGEN",764,"2006-02-15 04:34:33"
"VIVIEN BERGEN",847,"2006-02-15 04:34:33"
"VIVIEN BERGEN",856,"2006-02-15 04:34:33"
"VIVIEN BERGEN",890,"2006-02-15 04:34:33"
"VIVIEN BERGEN",908,"2006-02-15 04:34:33"
"VIVIEN BERGEN",919,"2006-02-15 04:34:33"
"VIVIEN BERGEN",948,"2006-02-15 04:34:33"
"VIVIEN BERGEN",970,"2006-02-15 04:34:33"
"CUBA OLIVIER",31,"2006-02-15 04:34:33"
"CUBA OLIVIER",89,"2006-02-15 04:34:33"
"CUBA OLIVIER",91,"2006-02-15 04:34:33"
"CUBA OLIVIER",108,"2006-02-15 04:34:33"
"CUBA OLIVIER",125,"2006-02-15 04:34:33"
"CUBA OLIVIER",236,"2006-02-15 04:34:33"
"CUBA OLIVIER",275,"2006-02-15 04:34:33"
"CUBA OLIVIER",280,"2006-02-15 04:34:33"
"CUBA OLIVIER",326,"2006-02-15 04:34:33"
"CUBA OLIVIER",342,"2006-02-15 04:34:33"
"CUBA OLIVIER",414,"2006-02-15 04:34:33"
"CUBA OLIVIER",445,"2006-02-15 04:34:33"
"CUBA OLIVIER",500,"2006-02-15 04:34:33"
"CUBA OLIVIER",502,"2006-02-15 04:34:33"
"CUBA OLIVIER",541,"2006-02-15 04:34:33"
"CUBA OLIVIER",553,"2006-02-15 04:34:33"
"CUBA OLIVIER",594,"2006-02-15 04:34:33"
"CUBA OLIVIER",626,"2006-02-15 04:34:33"
"CUBA OLIVIER",635,"2006-02-15 04:34:33"
"CUBA OLIVIER",745,"2006-02-15 04:34:33"
"CUBA OLIVIER",783,"2006-02-15 04:34:33"
"CUBA OLIVIER",795,"2006-02-15 04:34:33"
"CUBA OLIVIER",817,"2006-02-15 04:34:33"
"CUBA OLIVIER",886,"2006-02-15 04:34:33"
"CUBA OLIVIER",924,"2006-02-15 04:34:33"
"CUBA OLIVIER",949,"2006-02-15 04:34:33"
"CUBA OLIVIER",968,"2006-02-15 04:34:33"
"CUBA OLIVIER",985,"2006-02-15 04:34:33"
"FRED COSTNER",80,"2006-02-15 04:34:33"
"FRED COSTNER",87,"2006-02-15 04:34:33"
"FRED COSTNER",101,"2006-02-15 04:34:33"
"FRED COSTNER",121,"2006-02-15 04:34:33"
"FRED COSTNER",155,"2006-02-15 04:34:33"
"FRED COSTNER",177,"2006-02-15 04:34:33"
"FRED COSTNER",218,"2006-02-15 04:34:33"
"FRED COSTNER",221,"2006-02-15 04:34:33"
"FRED COSTNER",267,"2006-02-15 04:34:33"
"FRED COSTNER",269,"2006-02-15 04:34:33"
"FRED COSTNER",271,"2006-02-15 04:34:33"
"FRED COSTNER",280,"2006-02-15 04:34:33"
"FRED COSTNER",287,"2006-02-15 04:34:33"
"FRED COSTNER",345,"2006-02-15 04:34:33"
"FRED COSTNER",438,"2006-02-15 04:34:33"
"FRED COSTNER",453,"2006-02-15 04:34:33"
"FRED COSTNER",455,"2006-02-15 04:34:33"
"FRED COSTNER",456,"2006-02-15 04:34:33"
"FRED COSTNER",503,"2006-02-15 04:34:33"
"FRED COSTNER",548,"2006-02-15 04:34:33"
"FRED COSTNER",582,"2006-02-15 04:34:33"
"FRED COSTNER",583,"2006-02-15 04:34:33"
"FRED COSTNER",717,"2006-02-15 04:34:33"
"FRED COSTNER",758,"2006-02-15 04:34:33"
"FRED COSTNER",779,"2006-02-15 04:34:33"
"FRED COSTNER",886,"2006-02-15 04:34:33"
"FRED COSTNER",967,"2006-02-15 04:34:33"
"HELEN VOIGHT",96,"2006-02-15 04:34:33"
"HELEN VOIGHT",119,"2006-02-15 04:34:33"
"HELEN VOIGHT",124,"2006-02-15 04:34:33"
"HELEN VOIGHT",127,"2006-02-15 04:34:33"
"HELEN VOIGHT",154,"2006-02-15 04:34:33"
"HELEN VOIGHT",199,"2006-02-15 04:34:33"
"HELEN VOIGHT",201,"2006-02-15 04:34:33"
"HELEN VOIGHT",236,"2006-02-15 04:34:33"
"HELEN VOIGHT",280,"2006-02-15 04:34:33"
"HELEN VOIGHT",310,"2006-02-15 04:34:33"
"HELEN VOIGHT",313,"2006-02-15 04:34:33"
"HELEN VOIGHT",378,"2006-02-15 04:34:33"
"HELEN VOIGHT",457,"2006-02-15 04:34:33"
"HELEN VOIGHT",469,"2006-02-15 04:34:33"
"HELEN VOIGHT",478,"2006-02-15 04:34:33"
"HELEN VOIGHT",500,"2006-02-15 04:34:33"
"HELEN VOIGHT",515,"2006-02-15 04:34:33"
"HELEN VOIGHT",521,"2006-02-15 04:34:33"
"HELEN VOIGHT",573,"2006-02-15 04:34:33"
"HELEN VOIGHT",603,"2006-02-15 04:34:33"
"HELEN VOIGHT",606,"2006-02-15 04:34:33"
"HELEN VOIGHT",734,"2006-02-15 04:34:33"
"HELEN VOIGHT",770,"2006-02-15 04:34:33"
"HELEN VOIGHT",794,"2006-02-15 04:34:33"
"HELEN VOIGHT",800,"2006-02-15 04:34:33"
"HELEN VOIGHT",853,"2006-02-15 04:34:33"
"HELEN VOIGHT",873,"2006-02-15 04:34:33"
"HELEN VOIGHT",874,"2006-02-15 04:34:33"
"HELEN VOIGHT",880,"2006-02-15 04:34:33"
"HELEN VOIGHT",948,"2006-02-15 04:34:33"
"HELEN VOIGHT",957,"2006-02-15 04:34:33"
"HELEN VOIGHT",959,"2006-02-15 04:34:33"
"DAN TORN",44,"2006-02-15 04:34:33"
"DAN TORN",84,"2006-02-15 04:34:33"
"DAN TORN",144,"2006-02-15 04:34:33"
"DAN TORN",172,"2006-02-15 04:34:33"
"DAN TORN",268,"2006-02-15 04:34:33"
"DAN TORN",279,"2006-02-15 04:34:33"
"DAN TORN",280,"2006-02-15 04:34:33"
"DAN TORN",321,"2006-02-15 04:34:33"
"DAN TORN",386,"2006-02-15 04:34:33"
"DAN TORN",460,"2006-02-15 04:34:33"
"DAN TORN",462,"2006-02-15 04:34:33"
"DAN TORN",484,"2006-02-15 04:34:33"
"DAN TORN",536,"2006-02-15 04:34:33"
"DAN TORN",561,"2006-02-15 04:34:33"
"DAN TORN",612,"2006-02-15 04:34:33"
"DAN TORN",717,"2006-02-15 04:34:33"
"DAN TORN",808,"2006-02-15 04:34:33"
"DAN TORN",842,"2006-02-15 04:34:33"
"DAN TORN",863,"2006-02-15 04:34:33"
"DAN TORN",883,"2006-02-15 04:34:33"
"DAN TORN",917,"2006-02-15 04:34:33"
"DAN TORN",944,"2006-02-15 04:34:33"
"BOB FAWCETT",2,"2006-02-15 04:34:33"
"BOB FAWCETT",3,"2006-02-15 04:34:33"
"BOB FAWCETT",144,"2006-02-15 04:34:33"
"BOB FAWCETT",152,"2006-02-15 04:34:33"
"BOB FAWCETT",182,"2006-02-15 04:34:33"
"BOB FAWCETT",208,"2006-02-15 04:34:33"
"BOB FAWCETT",212,"2006-02-15 04:34:33"
"BOB FAWCETT",217,"2006-02-15 04:34:33"
"BOB FAWCETT",266,"2006-02-15 04:34:33"
"BOB FAWCETT",404,"2006-02-15 04:34:33"
"BOB FAWCETT",428,"2006-02-15 04:34:33"
"BOB FAWCETT",473,"2006-02-15 04:34:33"
"BOB FAWCETT",490,"2006-02-15 04:34:33"
"BOB FAWCETT",510,"2006-02-15 04:34:33"
"BOB FAWCETT",513,"2006-02-15 04:34:33"
"BOB FAWCETT",644,"2006-02-15 04:34:33"
"BOB FAWCETT",670,"2006-02-15 04:34:33"
"BOB FAWCETT",673,"2006-02-15 04:34:33"
"BOB FAWCETT",711,"2006-02-15 04:34:33"
"BOB FAWCETT",750,"2006-02-15 04:34:33"
"BOB FAWCETT",752,"2006-02-15 04:34:33"
"BOB FAWCETT",756,"2006-02-15 04:34:33"
"BOB FAWCETT",771,"2006-02-15 04:34:33"
