28,"2005-05-25 03:42:37",887,"THIEF PELICAN",4.99,"2005-05-26 09:26:37","2005-05-25 03:42:37",4068,2,232
29,"2005-05-25 03:47:12",132,"CHAINSAW UPTOWN",0.99,"2005-05-30 00:31:12","2005-05-25 03:47:12",611,2,44
30,"2005-05-25 04:01:32",819,"SONG HEDWIG",2.99,"2005-05-30 03:12:32","2005-05-25 04:01:32",3744,1,430
31,"2005-05-25 04:05:17",979,"WITCHES PANIC",4.99,"2005-05-30 07:15:17","2005-05-25 04:05:17",4482,1,369
32,"2005-05-25 04:06:21",839,"STALLION SUNDANCE",0.99,"2005-05-25 23:55:21","2005-05-25 04:06:21",3832,1,230
33,"2005-05-25 04:18:51",367,"GOLDMINE TYCOON",0.99,"2005-05-27 03:58:51","2005-05-25 04:18:51",1681,1,272
34,"2005-05-25 04:19:28",573,"MICROCOSMOS PARADISE",2.99,"2005-05-29 00:10:28","2005-05-25 04:19:28",2613,2,597
35,"2005-05-25 04:24:36",284,"ENEMY ODDS",4.99,"2005-05-27 07:02:36","2005-05-25 04:24:36",1286,2,484
36,"2005-05-25 04:36:26",288,"ESCAPE METROPOLIS",2.99,"2005-05-29 00:31:26","2005-05-25 04:36:26",1308,1,88
37,"2005-05-25 04:44:31",89,"BORROWERS BEDAZZLED",0.99,"2005-05-29 01:03:31","2005-05-25 04:44:31",403,1,535
38,"2005-05-25 04:47:44",557,"MANCHURIAN CURTAIN",4.99,"2005-06-01 00:58:44","2005-05-25 04:47:44",2540,1,302
39,"2005-05-25 04:51:46",976,"WIND PHANTOM",0.99,"2005-05-31 03:14:46","2005-05-25 04:51:46",4466,2,207
40,"2005-05-25 05:09:04",579,"MINDS TRUMAN",4.99,"2005-05-27 23:12:04","2005-05-25 05:09:04",2638,1,413
41,"2005-05-25 05:12:29",382,"GRIT CLOCKWORK",5.99,"2005-06-02 00:28:29","2005-05-25 05:12:29",1761,1,174
42,"2005-05-25 05:24:58",84,"BOILED DARES",4.99,"2005-05-31 02:47:58","2005-05-25 05:24:58",380,2,523
43,"2005-05-25 05:39:25",564,"MASSAGE IMAGE",2.99,"2005-05-26 06:54:25","2005-05-25 05:39:25",2578,2,532
44,"2005-05-25 05:53:23",681,"PIRATES ROXANNE",0.99,"2005-05-29 10:56:23","2005-05-25 05:53:23",3098,2,207
45,"2005-05-25 05:59:39",403,"HARRY IDAHO",7.99,"2005-06-02 09:56:39","2005-05-25 05:59:39",1853,2,436
46,"2005-05-25 06:04:08",730,"RIDGEMONT SUBMARINE",5.99,"2005-06-02 08:18:08","2005-05-25 06:04:08",3318,2,7
47,"2005-05-25 06:05:20",478,"JAWS HARRY",3.99,"2005-05-30 03:04:20","2005-05-25 06:05:20",2211,1,35
48,"2005-05-25 06:20:46",387,"GUN BONNIE",1.99,"2005-06-02 05:42:46","2005-05-25 06:20:46",1780,1,282
49,"2005-05-25 06:39:35",650,"PACIFIC AMISTAD",2.99,"2005-05-30 10:12:35","2005-05-25 06:39:35",2965,2,498
50,"2005-05-25 06:44:53",432,"HOPE TOOTSIE",2.99,"2005-05-28 11:28:53","2005-05-25 06:44:53",1983,2,18
51,"2005-05-25 06:49:10",278,"ELF MURDER",4.99,"2005-05-26 06:42:10","2005-05-25 06:49:10",1257,1,256
52,"2005-05-25 06:51:29",875,"TALENTED HOMICIDE",0.99,"2005-05-31 01:27:29","2005-05-25 06:51:29",4017,2,507
53,"2005-05-25 07:19:16",277,"ELEPHANT TROJAN",4.99,"2005-05-27 05:19:16","2005-05-25 07:19:16",1255,2,569
54,"2005-05-25 07:23:25",611,"MUSKETEERS WAIT",4.99,"2005-06-01 05:05:25","2005-05-25 07:23:25",2787,2,291
55,"2005-05-25 08:26:13",252,"DREAM PICKUP",2.99,"2005-05-30 10:57:13","2005-05-25 08:26:13",1139,1,131
56,"2005-05-25 08:28:11",298,"EYES DRIVING",2.99,"2005-05-26 14:21:11","2005-05-25 08:28:11",1352,1,511
57,"2005-05-25 08:43:32",858,"SUBMARINE BED",4.99,"2005-05-29 06:42:32","2005-05-25 08:43:32",3938,2,6
58,"2005-05-25 08:53:14",670,"PELICAN COMFORTS",4.99,"2005-05-28 14:40:14","2005-05-25 08:53:14",3050,1,323
59,"2005-05-25 08:56:42",633,"OCTOBER SUBMARINE",5.99,"2005-06-01 09:52:42","2005-05-25 08:56:42",2884,1,408
60,"2005-05-25 08:58:25",73,"BINGO TALENTED",2.99,"2005-05-30 14:14:25","2005-05-25 08:58:25",330,1,470
61,"2005-05-25 09:01:57",915,"TRUMAN CRAZY",5.99,"2005-06-02 07:22:57","2005-05-25 09:01:57",4210,2,250
62,"2005-05-25 09:18:52",58,"BEACH HEARTBREAKERS",2.99,"2005-05-30 10:55:52","2005-05-25 09:18:52",261,1,419
63,"2005-05-25 09:19:16",873,"SWEETHEARTS SUSPECTS",0.99,"2005-05-27 04:24:16","2005-05-25 09:19:16",4008,1,383
64,"2005-05-25 09:21:29",16,"ALLEY EVOLUTION",5.99,"2005-06-03 11:31:29","2005-05-25 09:21:29",79,1,368
65,"2005-05-25 09:32:03",776,"SECRET GROUNDHOG",4.99,"2005-05-29 14:21:03","2005-05-25 09:32:03",3552,1,346
66,"2005-05-25 09:35:12",257,"DRUMLINE CYCLONE",1.99,"2005-05-29 04:16:12","2005-05-25 09:35:12",1162,2,86
67,"2005-05-25 09:41:01",54,"BANGER PINOCCHIO",0.99,"2005-05-27 13:46:01","2005-05-25 09:41:01",239,2,119
68,"2005-05-25 09:47:31",878,"TEEN APOLLO",7.99,"2005-05-31 10:20:31","2005-05-25 09:47:31",4029,2,120
69,"2005-05-25 10:10:14",705,"PURPLE MOVIE",2.99,"2005-05-27 14:02:14","2005-05-25 10:10:14",3207,2,305
70,"2005-05-25 10:15:23",468,"INVASION CYCLONE",2.99,"2005-05-27 05:56:23","2005-05-25 10:15:23",2168,2,73
71,"2005-05-25 10:26:39",525,"LOATHING LEGALLY",0.99,"2005-05-28 04:59:39","2005-05-25 10:26:39",2408,1,100
72,"2005-05-25 10:52:13",489,"JUGGLER HARDLY",0.99,"2005-05-28 05:52:13","2005-05-25 10:52:13",2260,2,48
73,"2005-05-25 11:00:07",114,"CAMELOT VACATION",4.99,"2005-06-01 13:56:07","2005-05-25 11:00:07",517,2,391
74,"2005-05-25 11:09:48",379,"GREEDY ROOTS",0.99,"2005-05-26 12:23:48","2005-05-25 11:09:48",1744,2,265
75,"2005-05-25 11:13:34",745,"ROSES TREASURE",8.99,"2005-06-03 12:58:34","2005-05-25 11:13:34",3393,1,510
76,"2005-05-25 11:30:37",663,"PATIENT SISTER",2.99,"2005-06-03 12:00:37","2005-05-25 11:30:37",3021,2,1
77,"2005-05-25 11:31:59",287,"ENTRAPMENT SATISFACTION",0.99,"2005-05-26 16:53:59","2005-05-25 11:31:59",1303,2,451
78,"2005-05-25 11:35:18",887,"THIEF PELICAN",5.99,"2005-05-31 12:48:18","2005-05-25 11:35:18",4067,2,135
79,"2005-05-25 12:11:07",726,"RESERVOIR ADAPTATION",4.99,"2005-06-03 10:54:07","2005-05-25 12:11:07",3299,2,245
80,"2005-05-25 12:12:07",543,"MADIGAN DORADO",5.99,"2005-05-31 17:46:07","2005-05-25 12:12:07",2478,2,314
81,"2005-05-25 12:15:19",572,"METROPOLIS COMA",6.99,"2005-06-02 14:08:19","2005-05-25 12:15:19",2610,2,286
82,"2005-05-25 12:17:46",304,"FARGO GANDHI",6.99,"2005-06-01 10:48:46","2005-05-25 12:17:46",1388,1,427
83,"2005-05-25 12:30:15",103,"BUCKET BROTHERHOOD",4.99,"2005-05-27 15:40:15","2005-05-25 12:30:15",466,1,131
84,"2005-05-25 12:36:30",397,"HANKY OCTOBER",2.99,"2005-05-29 18:33:30","2005-05-25 12:36:30",1829,1,492
85,"2005-05-25 13:05:34",103,"BUCKET BROTHERHOOD",4.99,"2005-05-29 16:53:34","2005-05-25 13:05:34",470,1,414
86,"2005-05-25 13:36:12",491,"JUMPING WRATH",1.99,"2005-05-30 14:53:12","2005-05-25 13:36:12",2275,1,266
87,"2005-05-25 13:52:43",348,"GANDHI KWAI",0.99,"2005-05-29 11:12:43","2005-05-25 13:52:43",1586,2,331
88,"2005-05-25 14:13:54",480,"JEEPERS WEDDING",3.99,"2005-05-29 09:32:54","2005-05-25 14:13:54",2221,2,53
89,"2005-05-25 14:28:29",471,"ISLAND EXORCIST",2.99,"2005-05-29 14:33:29","2005-05-25 14:28:29",2181,1,499
90,"2005-05-25 14:31:25",654,"PANKY SUBMARINE",7.99,"2005-06-01 10:07:25","2005-05-25 14:31:25",2984,1,25
91,"2005-05-25 14:57:22",28,"ANTHEM LUKE",6.99,"2005-06-01 18:32:22","2005-05-25 14:57:22",139,1,267
92,"2005-05-25 15:38:46",169,"COMFORTS RUSH",5.99,"2005-05-31 13:40:46","2005-05-25 15:38:46",775,2,302
93,"2005-05-25 15:54:16",951,"VOYAGE LEGALLY",3.99,"2005-06-03 20:18:16","2005-05-25 15:54:16",4360,1,288
94,"2005-05-25 16:03:42",366,"GOLDFINGER SENSIBILITY",2.99,"2005-05-30 14:23:42","2005-05-25 16:03:42",1675,1,197
95,"2005-05-25 16:12:52",39,"ARMAGEDDON LOST",3.99,"2005-06-02 18:55:52","2005-05-25 16:12:52",178,2,400
96,"2005-05-25 16:32:19",748,"RUGRATS SHAKESPEARE",1.99,"2005-05-30 10:47:19","2005-05-25 16:32:19",3418,2,49
97,"2005-05-25 16:34:24",284,"ENEMY ODDS",4.99,"2005-05-28 12:13:24","2005-05-25 16:34:24",1283,2,263
98,"2005-05-25 16:48:24",651,"PACKER MADIGAN",0.99,"2005-05-27 11:29:24","2005-05-25 16:48:24",2970,2,269
99,"2005-05-25 16:50:20",117,"CANDLES GRAPES",4.99,"2005-05-28 18:52:20","2005-05-25 16:50:20",535,1,44
100,"2005-05-25 16:50:28",571,"METAL ARMAGEDDON",4.99,"2005-06-02 22:11:28","2005-05-25 16:50:28",2599,1,208
101,"2005-05-25 17:17:04",134,"CHAMPION FLATLINERS",6.99,"2005-05-31 19:47:04","2005-05-25 17:17:04",617,1,468
102,"2005-05-25 17:22:10",82,"BLOOD ARGONAUTS",3.99,"2005-05-31 19:47:10","2005-05-25 17:22:10",373,1,343
103,"2005-05-25 17:30:42",735,"ROBBERS JOON",4.99,"2005-06-03 22:36:42","2005-05-25 17:30:42",3343,1,384
104,"2005-05-25 17:46:33",932,"VALLEY PACKER",0.99,"2005-05-27 15:20:33","2005-05-25 17:46:33",4281,1,310
105,"2005-05-25 17:54:12",173,"CONFESSIONS MAGUIRE",4.99,"2005-05-30 12:03:12","2005-05-25 17:54:12",794,2,108
106,"2005-05-25 18:18:19",791,"SHOW LORD",11.99,"2005-06-04 00:01:19","2005-05-25 18:18:19",3627,2,196
107,"2005-05-25 18:28:09",621,"NETWORK PEAK",6.99,"2005-06-03 22:46:09","2005-05-25 18:28:09",2833,2,317
108,"2005-05-25 18:30:05",724,"REMEMBER DIARY",2.99,"2005-05-30 19:40:05","2005-05-25 18:30:05",3289,1,242
109,"2005-05-25 18:40:20",233,"DISCIPLE MOTHER",1.99,"2005-05-29 20:39:20","2005-05-25 18:40:20",1044,2,503
110,"2005-05-25 18:43:49",893,"TITANS JERK",9.99,"2005-06-03 18:13:49","2005-05-25 18:43:49",4108,2,19
111,"2005-05-25 18:45:19",814,"SNATCH SLIPPER",4.99,"2005-05-28 17:18:19","2005-05-25 18:45:19",3725,1,227
112,"2005-05-25 18:57:24",465,"INTERVIEW LIAISONS",8.99,"2005-06-02 20:44:24","2005-05-25 18:57:24",2153,1,500
113,"2005-05-25 19:07:40",649,"OZ LIAISONS",2.99,"2005-05-27 22:16:40","2005-05-25 19:07:40",2963,2,93
114,"2005-05-25 19:12:42",982,"WOMEN DORADO",3.99,"2005-06-01 23:10:42","2005-05-25 19:12:42",4502,1,506
115,"2005-05-25 19:13:25",164,"COAST RAINBOW",0.99,"2005-05-29 20:17:25","2005-05-25 19:13:25",749,1,455
116,"2005-05-25 19:27:51",973,"WIFE TURN",4.99,"2005-05-26 16:23:51","2005-05-25 19:27:51",4453,1,18
117,"2005-05-25 19:30:46",931,"VALENTINE VANISHING",0.99,"2005-05-31 23:59:46","2005-05-25 19:30:46",4278,2,7
118,"2005-05-25 19:31:18",191,"CROOKED FROGMEN",0.99,"2005-05-31 15:00:18","2005-05-25 19:31:18",872,1,524
119,"2005-05-25 19:37:02",300,"FALCON VOLUME",4.99,"2005-05-29 23:51:02","2005-05-25 19:37:02",1359,2,51
120,"2005-05-25 19:37:47",8,"AIRPORT POLLOCK",5.99,"2005-06-01 23:29:47","2005-05-25 19:37:47",37,2,365
121,"2005-05-25 19:41:29",234,"DISTURBING SCARFACE",2.99,"2005-05-29 21:31:29","2005-05-25 19:41:29",1053,1,405
122,"2005-05-25 19:46:21",638,"OPERATION OPERATION",3.99,"2005-06-02 19:07:21","2005-05-25 19:46:21",2908,1,273
123,"2005-05-25 20:26:42",390,"GUYS FALCON",4.99,"2005-05-26 19:41:42","2005-05-25 20:26:42",1795,1,43
124,"2005-05-25 20:46:11",48,"BACKLASH UNDEFEATED",6.99,"2005-05-30 00:47:11","2005-05-25 20:46:11",212,2,246
125,"2005-05-25 20:48:50",212,"DARN FORRESTER",5.99,"2005-06-02 21:39:50","2005-05-25 20:48:50",952,1,368
126,"2005-05-25 21:07:59",445,"HYDE DOCTOR",2.99,"2005-05-28 18:51:59","2005-05-25 21:07:59",2047,1,439
127,"2005-05-25 21:10:40",440,"HUNGER ROOF",2.99,"2005-06-02 21:38:40","2005-05-25 21:10:40",2026,1,94
128,"2005-05-25 21:19:53",941,"VIDEOTAPE ARSENIC",4.99,"2005-05-29 23:34:53","2005-05-25 21:19:53",4322,1,40
129,"2005-05-25 21:20:03",902,"TRADING PINOCCHIO",8.99,"2005-06-04 01:25:03","2005-05-25 21:20:03",4154,2,23
130,"2005-05-25 21:21:56",869,"SUSPECTS QUILLS",3.99,"2005-05-30 22:41:56","2005-05-25 21:21:56",3990,2,56
131,"2005-05-25 21:42:46",177,"CONNECTICUT TRAMP",5.99,"2005-05-30 23:25:46","2005-05-25 21:42:46",815,2,325
132,"2005-05-25 21:46:54",738,"ROCKETEER MOTHER",3.99,"2005-05-31 21:02:54","2005-05-25 21:46:54",3367,1,479
133,"2005-05-25 21:48:30",89,"BORROWERS BEDAZZLED",0.99,"2005-05-30 00:26:30","2005-05-25 21:48:30",399,2,237
134,"2005-05-25 21:48:41",491,"JUMPING WRATH",4.99,"2005-06-02 18:28:41","2005-05-25 21:48:41",2272,1,222
135,"2005-05-25 21:58:58",21,"AMERICAN CIRCUS",10.99,"2005-06-03 17:50:58","2005-05-25 21:58:58",103,1,304
136,"2005-05-25 22:02:30",500,"KISS GLORY",5.99,"2005-05-31 18:06:30","2005-05-25 22:02:30",2296,1,504
137,"2005-05-25 22:25:18",569,"MENAGERIE RUSHMORE",2.99,"2005-06-01 02:30:18","2005-05-25 22:25:18",2591,2,560
138,"2005-05-25 22:48:22",898,"TOURIST PELICAN",4.99,"2005-05-29 20:21:22","2005-05-25 22:48:22",4134,2,586
139,"2005-05-25 23:00:21",73,"BINGO TALENTED",2.99,"2005-05-29 17:12:21","2005-05-25 23:00:21",327,1,257
140,"2005-05-25 23:34:22",142,"CHICKEN HELLFIGHTERS",0.99,"2005-05-27 01:10:22","2005-05-25 23:34:22",655,1,354
141,"2005-05-25 23:34:53",176,"CONGENIALITY QUEST",2.99,"2005-06-02 01:57:53","2005-05-25 23:34:53",811,1,89
142,"2005-05-25 23:43:47",963,"WATCH TRACY",0.99,"2005-05-29 00:46:47","2005-05-25 23:43:47",4407,2,472
143,"2005-05-25 23:45:52",186,"CRAFT OUTFIELD",0.99,"2005-05-27 21:41:52","2005-05-25 23:45:52",847,2,297
144,"2005-05-25 23:49:56",368,"GONE TROUBLE",2.99,"2005-06-01 21:41:56","2005-05-25 23:49:56",1689,2,357
145,"2005-05-25 23:59:03",852,"STRANGELOVE DESIRE",2.99,"2005-05-31 02:56:03","2005-05-25 23:59:03",3905,1,82
146,"2005-05-26 00:07:11",313,"FIDELITY DEVIL",8.99,"2005-06-04 00:20:11","2005-05-26 00:07:11",1431,2,433
147,"2005-05-26 00:17:50",138,"CHARIOTS CONSPIRACY",2.99,"2005-05-29 23:21:50","2005-05-26 00:17:50",633,2,274
148,"2005-05-26 00:25:23",924,"UNFORGIVEN ZOOLANDER",0.99,"2005-06-01 19:29:23","2005-05-26 00:25:23",4252,2,142
149,"2005-05-26 00:28:05",242,"DOOM DANCING",3.99,"2005-06-02 21:30:05","2005-05-26 00:28:05",1084,2,319
150,"2005-05-26 00:28:39",202,"DADDY PITTSBURGH",5.99,"2005-06-01 02:10:39","2005-05-26 00:28:39",909,2,429
151,"2005-05-26 00:37:28",646,"OUTBREAK DIVINE",0.99,"2005-05-30 06:28:28","2005-05-26 00:37:28",2942,1,14
152,"2005-05-26 00:41:10",575,"MIDSUMMER GROUNDHOG",9.99,"2005-06-03 06:05:10","2005-05-26 00:41:10",2622,1,57
153,"2005-05-26 00:47:47",849,"STORM HAPPINESS",0.99,"2005-05-27 21:28:47","2005-05-26 00:47:47",3888,1,348
154,"2005-05-26 00:55:56",299,"FACTORY DRAGON",0.99,"2005-05-29 23:18:56","2005-05-26 00:55:56",1354,2,185
155,"2005-05-26 01:15:05",65,"BEHAVIOR RUNAWAY",7.99,"2005-06-01 00:03:05","2005-05-26 01:15:05",288,1,551
156,"2005-05-26 01:19:05",702,"PULP BEVERLY",2.99,"2005-05-27 23:43:05","2005-05-26 01:19:05",3193,1,462
157,"2005-05-26 01:25:21",197,"CRUSADE HONEY",2.99,"2005-05-26 21:17:21","2005-05-26 01:25:21",887,2,344
158,"2005-05-26 01:27:11",523,"LIGHTS DEER",1.99,"2005-06-03 00:30:11","2005-05-26 01:27:11",2395,2,354
159,"2005-05-26 01:34:28",757,"SAGEBRUSH CLUELESS",2.99,"2005-05-29 04:00:28","2005-05-26 01:34:28",3453,1,505
160,"2005-05-26 01:46:20",410,"HEAVEN FREEDOM",2.99,"2005-06-01 05:45:20","2005-05-26 01:46:20",1885,1,290
161,"2005-05-26 01:51:48",646,"OUTBREAK DIVINE",0.99,"2005-05-27 05:42:48","2005-05-26 01:51:48",2941,1,182
162,"2005-05-26 02:02:05",272,"EDGE KISSING",4.99,"2005-05-27 03:38:05","2005-05-26 02:02:05",1229,2,296
163,"2005-05-26 02:26:23",501,"KISSING DOLLS",10.99,"2005-06-04 06:36:23","2005-05-26 02:26:23",2306,1,104
164,"2005-05-26 02:26:49",239,"DOGMA FAMILY",4.99,"2005-05-28 00:32:49","2005-05-26 02:26:49",1070,1,151
165,"2005-05-26 02:28:36",600,"MOTIONS DETAILS",2.99,"2005-06-02 03:21:36","2005-05-26 02:28:36",2735,1,33
166,"2005-05-26 02:49:11",850,"STORY SIDE",0.99,"2005-05-31 01:28:11","2005-05-26 02:49:11",3894,1,322
167,"2005-05-26 02:50:31",190,"CREEPERS KANE",4.99,"2005-05-27 03:07:31","2005-05-26 02:50:31",865,1,401
168,"2005-05-26 03:07:43",595,"MOON BUNCH",0.99,"2005-06-02 02:09:43","2005-05-26 03:07:43",2714,2,469
169,"2005-05-26 03:09:30",382,"GRIT CLOCKWORK",0.99,"2005-05-27 01:37:30","2005-05-26 03:09:30",1758,2,381
170,"2005-05-26 03:11:12",806,"SLEEPY JAPANESE",5.99,"2005-06-02 03:53:12","2005-05-26 03:11:12",3688,1,107
171,"2005-05-26 03:14:15",979,"WITCHES PANIC",6.99,"2005-06-03 00:24:15","2005-05-26 03:14:15",4483,2,400
172,"2005-05-26 03:17:42",630,"NOTTING SPEAKEASY",0.99,"2005-05-29 04:11:42","2005-05-26 03:17:42",2873,2,176
173,"2005-05-26 03:42:10",786,"SHEPHERD MIDSUMMER",0.99,"2005-05-28 01:37:10","2005-05-26 03:42:10",3596,2,533
174,"2005-05-26 03:44:10",862,"SUMMER SCARFACE",0.99,"2005-05-28 07:13:10","2005-05-26 03:44:10",3954,2,552
175,"2005-05-26 03:46:26",947,"VISION TORQUE",3.99,"2005-06-03 06:01:26","2005-05-26 03:46:26",4346,2,47
176,"2005-05-26 03:47:39",187,"CRANES RESERVOIR",3.99,"2005-06-01 02:36:39","2005-05-26 03:47:39",851,2,250
177,"2005-05-26 04:14:29",775,"SEATTLE EXPECATIONS",6.99,"2005-06-01 08:16:29","2005-05-26 04:14:29",3545,2,548
178,"2005-05-26 04:21:46",326,"FLYING HOOK",5.99,"2005-06-04 07:09:46","2005-05-26 04:21:46",1489,2,196
179,"2005-05-26 04:26:06",563,"MASSACRE USUAL",6.99,"2005-06-03 10:06:06","2005-05-26 04:26:06",2575,1,19
180,"2005-05-26 04:46:23",603,"MOVIE SHAKESPEARE",4.99,"2005-06-01 09:58:23","2005-05-26 04:46:23",2752,1,75
181,"2005-05-26 04:47:06",527,"LOLA AGENT",4.99,"2005-05-29 06:34:06","2005-05-26 04:47:06",2417,2,587
182,"2005-05-26 04:49:17",961,"WASH HEAVENLY",4.99,"2005-06-01 05:43:17","2005-05-26 04:49:17",4396,2,237
183,"2005-05-26 05:01:18",631,"NOVOCAINE FLIGHT",2.99,"2005-06-01 09:04:18","2005-05-26 05:01:18",2877,1,254
184,"2005-05-26 05:29:49",429,"HONEY TIES",0.99,"2005-05-28 10:10:49","2005-05-26 05:29:49",1970,1,556
185,"2005-05-26 05:30:03",571,"METAL ARMAGEDDON",3.99,"2005-06-02 09:48:03","2005-05-26 05:30:03",2598,2,125
186,"2005-05-26 05:32:52",391,"HALF OUTFIELD",4.99,"2005-06-03 07:19:52","2005-05-26 05:32:52",1799,2,468
187,"2005-05-26 05:42:37",872,"SWEET BROTHERHOOD",8.99,"2005-06-04 00:38:37","2005-05-26 05:42:37",4004,1,515
188,"2005-05-26 05:47:12",734,"ROAD ROXANNE",4.99,"2005-05-26 23:48:12","2005-05-26 05:47:12",3342,1,243
189,"2005-05-26 06:01:41",219,"DEEP CRUSADE",4.99,"2005-05-27 06:11:41","2005-05-26 06:01:41",984,1,247
190,"2005-05-26 06:11:28",863,"SUN CONFESSIONS",1.99,"2005-06-01 09:44:28","2005-05-26 06:11:28",3962,1,533
191,"2005-05-26 06:14:06",951,"VOYAGE LEGALLY",0.99,"2005-05-28 05:33:06","2005-05-26 06:14:06",4365,1,412
192,"2005-05-26 06:20:37",413,"HEDWIG ALTER",2.99,"2005-06-02 10:57:37","2005-05-26 06:20:37",1897,1,437
193,"2005-05-26 06:41:48",851,"STRAIGHT HOURS",1.99,"2005-05-30 06:21:48","2005-05-26 06:41:48",3900,2,270
194,"2005-05-26 06:52:33",295,"EXPENDABLE STALLION",1.99,"2005-05-30 04:08:33","2005-05-26 06:52:33",1337,2,29
195,"2005-05-26 06:52:36",112,"CALENDAR GUNFIGHT",5.99,"2005-05-31 02:47:36","2005-05-26 06:52:36",506,2,564
196,"2005-05-26 06:55:58",43,"ATLANTIS CAUSE",2.99,"2005-05-27 10:54:58","2005-05-26 06:55:58",190,1,184
197,"2005-05-26 06:59:21",915,"TRUMAN CRAZY",5.99,"2005-06-03 05:04:21","2005-05-26 06:59:21",4212,2,546
198,"2005-05-26 07:03:49",388,"GUNFIGHT MOON",4.99,"2005-06-04 11:45:49","2005-05-26 07:03:49",1789,1,54
199,"2005-05-26 07:11:58",462,"INSIDER ARIZONA",2.99,"2005-05-28 09:06:58","2005-05-26 07:11:58",2135,1,71
200,"2005-05-26 07:12:21",856,"STREETCAR INTENTIONS",4.99,"2005-05-31 12:07:21","2005-05-26 07:12:21",3926,1,321
201,"2005-05-26 07:13:45",169,"COMFORTS RUSH",8.99,"2005-06-04 02:02:45","2005-05-26 07:13:45",776,2,444
202,"2005-05-26 07:27:36",147,"CHOCOLAT HARRY",2.99,"2005-06-02 03:52:36","2005-05-26 07:27:36",674,1,20
203,"2005-05-26 07:27:57",740,"ROLLERCOASTER BRINGING",5.99,"2005-06-03 12:52:57","2005-05-26 07:27:57",3374,1,109
